,County_Name,School_Name,Subgroup,Number_Students_Total,Number_Students_Healthy,Number_Students_Unhealthy,Mean_Academic_Test_Score,Students_Tested_Academic,Total_Tested_At_Subgroup_Level_Academic
4840,Santa Clara,Saratoga High,Economic_disadv,12.0,,,,3.0,7.0
4841,Santa Clara,Saratoga High,NOT_economic_disadv,1154.0,941.0,213.0,433.833333333,174.8,448.5
4842,Santa Clara,Silicon Valley Flex Academy,All,208.0,106.0,102.0,371.166666667,15.5,157.5
4843,Santa Clara,Silicon Valley Flex Academy,Economic_disadv,26.0,8.0,18.0,,4.0,26.3333333333
4844,Santa Clara,Silicon Valley Flex Academy,NOT_economic_disadv,44.0,16.0,28.0,373.166666667,19.25,107.666666667
4845,Santa Clara,Silver Creek High,All,3796.0,2975.0,821.0,363.666666667,463.5,776.666666667
4846,Santa Clara,Silver Creek High,Economic_disadv,1180.0,862.0,318.0,346.733333333,246.0,283.5
4847,Santa Clara,Silver Creek High,NOT_economic_disadv,1992.0,1630.0,362.0,375.366666667,279.0,493.666666667
4848,Santa Clara,Summit Public School: Rainier,All,502.0,274.0,228.0,355.066666667,80.6666666667,119.0
4849,Santa Clara,Summit Public School: Rainier,Economic_disadv,152.0,68.0,84.0,332.533333333,45.0,62.0
4850,Santa Clara,Summit Public School: Rainier,NOT_economic_disadv,126.0,76.0,50.0,386.066666667,35.6666666667,57.0
4851,Santa Clara,Summit Public School: Tahoma,All,494.0,280.0,214.0,369.133333333,77.6666666667,131.0
4852,Santa Clara,Summit Public School: Tahoma,Economic_disadv,180.0,95.0,83.0,345.8,37.0,66.5
4853,Santa Clara,Summit Public School: Tahoma,NOT_economic_disadv,142.0,86.0,56.0,387.766666667,40.6666666667,64.5
4854,Santa Clara,University Preparatory Academy Charter,All,562.0,419.0,143.0,398.55,69.3333333333,390.0
4855,Santa Clara,University Preparatory Academy Charter,Economic_disadv,92.0,67.0,25.0,352.05,12.0,67.0
4856,Santa Clara,University Preparatory Academy Charter,NOT_economic_disadv,470.0,352.0,118.0,408.2,86.0,323.0
4857,Santa Clara,Westmont High,All,2384.0,1680.0,704.0,377.4,190.5,566.0
4858,Santa Clara,Westmont High,Economic_disadv,522.0,302.0,220.0,337.633333333,59.6,159.5
4859,Santa Clara,Westmont High,NOT_economic_disadv,1126.0,855.0,271.0,391.4,168.0,406.5
4860,Santa Clara,William C. Overfelt High,All,2242.0,1379.0,863.0,323.65,336.0,640.0
4861,Santa Clara,William C. Overfelt High,Economic_disadv,1290.0,772.0,518.0,319.65,252.0,411.0
4862,Santa Clara,William C. Overfelt High,NOT_economic_disadv,224.0,146.0,78.0,336.0,84.0,229.0
4863,Santa Clara,Willow Glen High,All,2502.0,1532.0,970.0,332.15,208.833333333,619.0
4864,Santa Clara,Willow Glen High,Economic_disadv,1092.0,548.0,544.0,315.525,110.0,260.5
4865,Santa Clara,Willow Glen High,NOT_economic_disadv,1332.0,927.0,405.0,370.533333333,174.75,404.666666667
4866,Santa Clara,Wilson Alternative,All,90.0,28.0,62.0,328.766666667,27.5,79.3333333333
4867,Santa Clara,Wilson Alternative,Economic_disadv,56.0,,,309.866666667,15.25,46.0
4868,Santa Clara,Wilson Alternative,NOT_economic_disadv,32.0,,,351.3,16.3333333333,29.5
4869,Santa Clara,Yerba Buena High,All,2612.0,1969.0,643.0,332.4,318.25,677.333333333
4870,Santa Clara,Yerba Buena High,Economic_disadv,2214.0,1668.0,546.0,324.6,215.0,366.666666667
4871,Santa Clara,Yerba Buena High,NOT_economic_disadv,380.0,289.0,91.0,347.5,137.666666667,241.0
4872,Santa Cruz,Academic/Vocational Charter Institute,All,64.0,19.0,25.0,295.5,8.0,33.0
4873,Santa Cruz,Academic/Vocational Charter Institute,Economic_disadv,54.0,14.0,20.0,295.2,7.5,32.0
4874,Santa Cruz,Academic/Vocational Charter Institute,NOT_economic_disadv,10.0,0.0,0.0,,1.0,1.0
4875,Santa Cruz,Alternative Family Education,All,18.0,0.0,0.0,,2.66666666667,5.0
4876,Santa Cruz,Alternative Family Education,Economic_disadv,0.0,0.0,0.0,,0.0,1.0
4877,Santa Cruz,Alternative Family Education,NOT_economic_disadv,18.0,0.0,0.0,,1.5,4.5
4878,Santa Cruz,Aptos High,All,2178.0,1502.0,676.0,381.366666667,164.5,465.5
4879,Santa Cruz,Aptos High,Economic_disadv,518.0,288.0,230.0,348.766666667,60.2,146.5
4880,Santa Cruz,Aptos High,NOT_economic_disadv,0.0,0.0,0.0,395.033333333,170.25,282.0
4881,Santa Cruz,Ceiba College Preparatory Academy,All,458.0,230.0,228.0,347.6,33.75,383.0
4882,Santa Cruz,Ceiba College Preparatory Academy,Economic_disadv,190.0,86.0,104.0,347.1,37.0,314.0
4883,Santa Cruz,Ceiba College Preparatory Academy,NOT_economic_disadv,84.0,50.0,34.0,376.1,10.0,69.0
4884,Santa Cruz,Cypress Charter High,All,172.0,112.0,60.0,382.766666667,40.0,58.5
4885,Santa Cruz,Cypress Charter High,Economic_disadv,24.0,,,,4.5,6.0
4886,Santa Cruz,Cypress Charter High,NOT_economic_disadv,132.0,84.0,48.0,384.7,33.6666666667,52.5
4887,Santa Cruz,Diamond Technology Institute,All,34.0,17.0,17.0,,10.0,
4888,Santa Cruz,Harbor High,All,1352.0,816.0,536.0,362.3,145.8,365.5
4889,Santa Cruz,Harbor High,Economic_disadv,494.0,257.0,237.0,338.566666667,82.0,210.0
4890,Santa Cruz,Harbor High,NOT_economic_disadv,528.0,382.0,146.0,391.833333333,79.75,144.666666667
4891,Santa Cruz,New School Community Day,All,6.0,,,368.3,6.75,22.0
4892,Santa Cruz,New School Community Day,Economic_disadv,6.0,,,365.8,5.75,19.0
4893,Santa Cruz,New School Community Day,NOT_economic_disadv,0.0,0.0,0.0,,3.0,3.0
4894,Santa Cruz,Ocean Grove Charter,All,436.0,298.0,138.0,362.633333333,47.6,671.0
4895,Santa Cruz,Ocean Grove Charter,Economic_disadv,0.0,0.0,0.0,352.4,15.0,132.0
4896,Santa Cruz,Ocean Grove Charter,NOT_economic_disadv,0.0,0.0,0.0,365.633333333,59.0,662.0
4897,Santa Cruz,Pacific Coast Charter,All,74.0,29.0,35.0,329.866666667,18.3333333333,101.5
4898,Santa Cruz,Pacific Coast Charter,Economic_disadv,30.0,0.0,0.0,305.433333333,14.25,34.6666666667
4899,Santa Cruz,Pacific Coast Charter,NOT_economic_disadv,30.0,,,358.9,10.75,61.0
4900,Santa Cruz,Pacific Collegiate Charter,All,456.0,351.0,105.0,384.833333333,77.3333333333,242.5
4901,Santa Cruz,Pacific Collegiate Charter,Economic_disadv,30.0,,,,5.0,13.5
4902,Santa Cruz,Pacific Collegiate Charter,NOT_economic_disadv,418.0,326.0,92.0,385.2,73.3333333333,229.0
4903,Santa Cruz,Pajaro Valley High,All,1960.0,1182.0,778.0,319.566666667,170.666666667,511.5
4904,Santa Cruz,Pajaro Valley High,Economic_disadv,1750.0,1089.0,661.0,317.983333333,151.666666667,445.5
4905,Santa Cruz,Pajaro Valley High,NOT_economic_disadv,120.0,65.0,55.0,349.166666667,22.4,66.0
4906,Santa Cruz,Rolling Hills Middle,All,0.0,0.0,0.0,,1.0,
4907,Santa Cruz,SLVUSD Charter,All,90.0,68.0,22.0,382.1,18.0,73.0
4908,Santa Cruz,SLVUSD Charter,Economic_disadv,8.0,,,,2.0,8.0
4909,Santa Cruz,SLVUSD Charter,NOT_economic_disadv,56.0,44.0,12.0,384.4,16.0,65.0
4910,Santa Cruz,San Lorenzo Valley High,All,1124.0,898.0,226.0,389.1,107.2,251.0
4911,Santa Cruz,San Lorenzo Valley High,Economic_disadv,184.0,133.0,51.0,366.433333333,20.75,35.0
4912,Santa Cruz,San Lorenzo Valley High,NOT_economic_disadv,632.0,525.0,107.0,393.033333333,90.6,212.5
4913,Santa Cruz,Santa Cruz County Community,All,154.0,0.0,136.0,318.55,83.6666666667,363.0
4914,Santa Cruz,Santa Cruz County Community,Economic_disadv,22.0,,,306.0,41.0,144.0
4915,Santa Cruz,Santa Cruz County Community,NOT_economic_disadv,0.0,0.0,0.0,324.8,83.5,219.0
4916,Santa Cruz,Santa Cruz County Court,All,4.0,,,274.266666667,16.0,38.0
4917,Santa Cruz,Santa Cruz County Court,Economic_disadv,4.0,,,,8.5,16.5
4918,Santa Cruz,Santa Cruz County Court,NOT_economic_disadv,0.0,0.0,0.0,276.8,8.5,21.5
4919,Santa Cruz,Santa Cruz County Special Education,All,0.0,0.0,0.0,,0.0,27.0
4920,Santa Cruz,Santa Cruz County Special Education,NOT_economic_disadv,0.0,0.0,0.0,,0.0,11.0
4921,Santa Cruz,Santa Cruz High,All,1480.0,1100.0,380.0,378.066666667,229.666666667,313.5
4922,Santa Cruz,Santa Cruz High,Economic_disadv,308.0,193.0,115.0,348.3,65.3333333333,88.5
4923,Santa Cruz,Santa Cruz High,NOT_economic_disadv,960.0,782.0,178.0,390.0,164.333333333,225.0
4924,Santa Cruz,Scotts Valley High,All,1254.0,953.0,301.0,389.466666667,118.4,294.5
4925,Santa Cruz,Scotts Valley High,Economic_disadv,90.0,53.0,31.0,372.866666667,21.0,28.0
4926,Santa Cruz,Scotts Valley High,NOT_economic_disadv,1138.0,878.0,260.0,391.466666667,105.8,266.5
4927,Santa Cruz,Soquel High,All,1742.0,1142.0,600.0,363.966666667,152.8,411.0
4928,Santa Cruz,Soquel High,Economic_disadv,380.0,200.0,180.0,339.9,66.5,145.0
4929,Santa Cruz,Soquel High,NOT_economic_disadv,1172.0,843.0,329.0,376.8,165.333333333,239.5
4930,Santa Cruz,Watsonville High,All,3012.0,1793.0,1219.0,312.416666667,229.333333333,649.0
4931,Santa Cruz,Watsonville High,Economic_disadv,1848.0,1097.0,751.0,313.35,190.333333333,535.5
4932,Santa Cruz,Watsonville High,NOT_economic_disadv,166.0,107.0,59.0,345.8,46.2,113.5
4933,Shasta,Anderson Community Day,All,14.0,,,,4.0,3.0
4934,Shasta,Anderson Community Day,Economic_disadv,12.0,,,,2.0,2.0
4935,Shasta,Anderson High,All,862.0,511.0,351.0,351.9,151.666666667,248.0
4936,Shasta,Anderson High,Economic_disadv,590.0,341.0,249.0,344.4,98.3333333333,150.0
4937,Shasta,Anderson High,NOT_economic_disadv,190.0,119.0,71.0,366.433333333,53.3333333333,98.0
4938,Shasta,Anderson New Technology High,All,340.0,201.0,139.0,371.6,56.0,99.0
4939,Shasta,Anderson New Technology High,Economic_disadv,178.0,98.0,80.0,363.0,29.0,49.0
4940,Shasta,Anderson New Technology High,NOT_economic_disadv,108.0,61.0,47.0,379.95,27.0,50.0
4941,Shasta,Burney Community Day,All,16.0,,,,3.0,8.0
4942,Shasta,Burney Community Day,Economic_disadv,16.0,,,,3.0,7.0
4943,Shasta,Burney Junior-Senior High,All,218.0,119.0,99.0,355.233333333,18.0,107.0
4944,Shasta,Burney Junior-Senior High,Economic_disadv,140.0,70.0,70.0,342.8,12.2,68.5
4945,Shasta,Burney Junior-Senior High,NOT_economic_disadv,76.0,39.0,23.0,372.7,8.6,38.5
4946,Shasta,Central Valley High,All,870.0,563.0,307.0,333.6,89.0,212.333333333
4947,Shasta,Central Valley High,Economic_disadv,646.0,413.0,233.0,328.3,73.5,139.666666667
4948,Shasta,Central Valley High,NOT_economic_disadv,158.0,110.0,46.0,344.2,37.0,72.6666666667
4949,Shasta,Enterprise High,All,1954.0,1387.0,567.0,366.6,137.5,406.0
4950,Shasta,Enterprise High,Economic_disadv,684.0,452.0,232.0,358.2,80.2,204.0
4951,Shasta,Enterprise High,NOT_economic_disadv,892.0,689.0,203.0,375.133333333,83.8,202.0
4952,Shasta,Fall River Community Day,All,16.0,,,,4.0,7.0
4953,Shasta,Fall River Community Day,Economic_disadv,14.0,,,,3.0,6.0
4954,Shasta,Fall River Community Day,NOT_economic_disadv,2.0,0.0,0.0,,1.0,1.0
4955,Shasta,Fall River Junior-Senior High,All,234.0,161.0,73.0,370.6,18.8333333333,120.5
4956,Shasta,Fall River Junior-Senior High,Economic_disadv,128.0,74.0,54.0,363.033333333,15.0,70.3333333333
4957,Shasta,Fall River Junior-Senior High,NOT_economic_disadv,106.0,87.0,19.0,378.5,13.0,47.0
4958,Shasta,Foothill High,All,2066.0,1502.0,564.0,348.46,157.833333333,474.0
4959,Shasta,Foothill High,Economic_disadv,390.0,290.0,100.0,369.0,59.6,145.5
4960,Shasta,Foothill High,NOT_economic_disadv,1324.0,991.0,333.0,387.766666667,127.6,328.5
4961,Shasta,Freedom High,All,18.0,,,282.5,10.0,11.5
4962,Shasta,Freedom High,Economic_disadv,10.0,,,274.4,9.5,9.5
4963,Shasta,Freedom High,NOT_economic_disadv,8.0,,,,2.0,2.0
4964,Shasta,Gateway Community Day,All,6.0,0.0,0.0,,1.0,
4965,Shasta,Gateway Educational Options,All,28.0,,,328.45,12.0,47.0
4966,Shasta,Gateway Educational Options,Economic_disadv,16.0,,,,6.0,26.0
4967,Shasta,Gateway Educational Options,NOT_economic_disadv,0.0,0.0,0.0,,5.0,21.0
4968,Shasta,Mountain View High (Continuation),All,10.0,,,,5.5,7.0
4969,Shasta,Mountain View High (Continuation),Economic_disadv,10.0,,,,6.0,6.0
4970,Shasta,North State Independence High,All,78.0,13.0,37.0,323.9,31.6666666667,40.5
4971,Shasta,North State Independence High,Economic_disadv,38.0,6.0,18.0,319.333333333,20.6666666667,23.5
4972,Shasta,North State Independence High,NOT_economic_disadv,28.0,7.0,17.0,331.6,11.0,17.0
4973,Shasta,Northern Summit Academy,All,30.0,,,,1.0,33.0
4974,Shasta,Northern Summit Academy,NOT_economic_disadv,12.0,,,,2.0,10.0
4975,Shasta,Oasis Community,All,42.0,8.0,20.0,276.2,12.0,36.3333333333
4976,Shasta,Oasis Community,Economic_disadv,32.0,8.0,14.0,280.9,9.66666666667,29.6666666667
4977,Shasta,Oasis Community,NOT_economic_disadv,6.0,,,,3.5,7.0
4978,Shasta,Shasta Charter Academy,All,138.0,81.0,57.0,381.5,28.75,140.0
4979,Shasta,Shasta Charter Academy,Economic_disadv,42.0,13.0,9.0,363.8,13.0,48.0
4980,Shasta,Shasta Charter Academy,NOT_economic_disadv,96.0,59.0,37.0,389.55,24.6666666667,92.0
4981,Shasta,Shasta High,All,2294.0,1809.0,485.0,363.5,172.166666667,516.5
4982,Shasta,Shasta High,Economic_disadv,584.0,424.0,160.0,366.033333333,71.6,170.5
4983,Shasta,Shasta High,NOT_economic_disadv,1310.0,1101.0,209.0,396.2,133.4,346.0
4984,Shasta,Shasta Secondary Home,All,72.0,39.0,33.0,361.9,28.0,65.0
4985,Shasta,Shasta Secondary Home,NOT_economic_disadv,48.0,27.0,21.0,368.3,18.5,43.0
4986,Shasta,Soldier Mountain High (Continuation),All,2.0,,,,1.5,4.0
4987,Shasta,Soldier Mountain High (Continuation),Economic_disadv,2.0,,,,1.0,3.0
4988,Shasta,Soldier Mountain High (Continuation),NOT_economic_disadv,0.0,0.0,0.0,,1.0,1.0
4989,Shasta,Stellar Secondary Charter High,All,108.0,66.0,42.0,361.25,15.5,35.0
4990,Shasta,Stellar Secondary Charter High,Economic_disadv,48.0,,,,7.0,15.0
4991,Shasta,Stellar Secondary Charter High,NOT_economic_disadv,58.0,15.0,11.0,,9.0,20.0
4992,Shasta,University Preparatory,All,822.0,668.0,154.0,413.2,123.666666667,486.0
4993,Shasta,University Preparatory,Economic_disadv,78.0,57.0,21.0,390.166666667,18.6666666667,75.5
4994,Shasta,University Preparatory,NOT_economic_disadv,684.0,564.0,120.0,417.433333333,105.0,410.5
4995,Shasta,West Valley High,All,1334.0,991.0,343.0,344.033333333,208.0,305.0
4996,Shasta,West Valley High,Economic_disadv,602.0,418.0,184.0,336.866666667,89.3333333333,120.5
4997,Shasta,West Valley High,NOT_economic_disadv,478.0,371.0,107.0,349.366666667,118.666666667,184.5
4998,Sierra,Downieville Junior-Senior High,All,14.0,,,,3.0,12.0
4999,Sierra,Downieville Junior-Senior High,Economic_disadv,8.0,0.0,0.0,,2.0,6.0
5000,Sierra,Loyalton High,All,136.0,82.0,54.0,351.366666667,18.5,68.3333333333
5001,Sierra,Loyalton High,Economic_disadv,44.0,,,377.8,10.0,33.0
5002,Sierra,Loyalton High,NOT_economic_disadv,84.0,53.0,31.0,351.533333333,12.75,38.6666666667
5003,Sierra,Sierra Pass (Continuation),All,4.0,,,,1.0,
5004,Siskiyou,Butte Valley High,All,120.0,69.0,51.0,350.066666667,11.8,29.5
5005,Siskiyou,Butte Valley High,Economic_disadv,84.0,44.0,40.0,310.7,6.8,17.0
5006,Siskiyou,Butte Valley High,NOT_economic_disadv,28.0,,,,5.33333333333,11.6666666667
5007,Siskiyou,Discovery High,All,6.0,,,328.45,7.66666666667,21.0
5008,Siskiyou,Discovery High,Economic_disadv,0.0,0.0,0.0,,4.0,17.0
5009,Siskiyou,Discovery High,NOT_economic_disadv,0.0,0.0,0.0,,4.0,4.0
5010,Siskiyou,Dunsmuir High,All,94.0,56.0,38.0,349.533333333,15.6666666667,24.5
5011,Siskiyou,Dunsmuir High,Economic_disadv,58.0,34.0,24.0,367.7,10.0,17.0
5012,Siskiyou,Dunsmuir High,NOT_economic_disadv,4.0,0.0,0.0,,6.0,7.5
5013,Siskiyou,Etna Union High,All,276.0,210.0,66.0,373.4,23.3333333333,69.0
5014,Siskiyou,Etna Union High,Economic_disadv,142.0,99.0,43.0,368.5,14.8,41.5
5015,Siskiyou,Etna Union High,NOT_economic_disadv,132.0,109.0,23.0,378.066666667,12.8,27.5
5016,Siskiyou,Golden Eagle Charter,All,224.0,136.0,88.0,348.533333333,27.5,140.666666667
5017,Siskiyou,Golden Eagle Charter,Economic_disadv,82.0,49.0,33.0,350.866666667,16.5,94.6666666667
5018,Siskiyou,Golden Eagle Charter,NOT_economic_disadv,94.0,59.0,35.0,348.05,14.6666666667,55.5
5019,Siskiyou,Happy Camp High,All,96.0,46.0,50.0,350.4,9.0,17.3333333333
5020,Siskiyou,Happy Camp High,Economic_disadv,50.0,,,,7.5,10.0
5021,Siskiyou,Happy Camp High,NOT_economic_disadv,46.0,13.0,9.0,,3.66666666667,7.66666666667
5022,Siskiyou,J. Everett Barr Court,All,6.0,0.0,0.0,,0.666666666667,4.5
5023,Siskiyou,J. Everett Barr Court,Economic_disadv,4.0,0.0,0.0,,1.0,4.0
5024,Siskiyou,J. Everett Barr Court,NOT_economic_disadv,2.0,0.0,0.0,,1.0,1.0
5025,Siskiyou,McCloud High,All,6.0,,,,2.0,2.0
5026,Siskiyou,McCloud High,Economic_disadv,6.0,,,,2.0,2.0
5027,Siskiyou,Mt. Shasta High,All,486.0,341.0,145.0,373.633333333,62.5,106.0
5028,Siskiyou,Mt. Shasta High,Economic_disadv,154.0,103.0,51.0,358.833333333,20.5,30.0
5029,Siskiyou,Mt. Shasta High,NOT_economic_disadv,326.0,236.0,90.0,379.966666667,42.0,76.0
5030,Siskiyou,Scott Valley Community Day,All,4.0,0.0,0.0,,1.0,6.0
5031,Siskiyou,Scott Valley Community Day,Economic_disadv,2.0,0.0,0.0,,1.0,6.0
5032,Siskiyou,Weed High,All,224.0,170.0,54.0,338.466666667,29.75,65.6666666667
5033,Siskiyou,Weed High,Economic_disadv,148.0,108.0,40.0,334.4,29.6666666667,43.0
5034,Siskiyou,Weed High,NOT_economic_disadv,74.0,43.0,11.0,361.9,7.0,20.6666666667
5035,Siskiyou,Yreka High,All,910.0,625.0,285.0,356.566666667,90.6,235.5
5036,Siskiyou,Yreka High,Economic_disadv,432.0,276.0,156.0,347.3,47.6,109.5
5037,Siskiyou,Yreka High,NOT_economic_disadv,0.0,0.0,0.0,367.7,53.75,111.333333333
5038,Siskiyou,Yreka Union High Community Day,All,4.0,,,,1.33333333333,3.0
5039,Siskiyou,Yreka Union High Community Day,Economic_disadv,2.0,,,,1.5,3.0
5040,Solano,Angelo Rodriguez High,All,2590.0,1471.0,1119.0,370.25,218.0,825.0
5041,Solano,Angelo Rodriguez High,Economic_disadv,978.0,525.0,453.0,349.85,102.333333333,285.0
5042,Solano,Angelo Rodriguez High,NOT_economic_disadv,1566.0,919.0,647.0,381.75,185.333333333,540.0
5043,Solano,Armijo High,All,3522.0,1954.0,1568.0,326.25,307.333333333,894.5
5044,Solano,Armijo High,Economic_disadv,2326.0,1173.0,1153.0,321.316666667,184.666666667,512.5
5045,Solano,Armijo High,NOT_economic_disadv,1172.0,775.0,397.0,352.833333333,146.8,382.0
5046,Solano,Benicia High,All,2338.0,1687.0,651.0,392.6,237.2,500.666666667
5047,Solano,Benicia High,Economic_disadv,404.0,250.0,154.0,353.766666667,54.0,85.0
5048,Solano,Benicia High,NOT_economic_disadv,1912.0,1419.0,493.0,400.866666667,242.5,415.666666667
5049,Solano,Dixon High,All,1752.0,1186.0,566.0,354.366666667,274.333333333,377.0
5050,Solano,Dixon High,Economic_disadv,854.0,513.0,341.0,338.8,120.666666667,159.5
5051,Solano,Dixon High,NOT_economic_disadv,856.0,640.0,216.0,366.466666667,153.666666667,217.5
5052,Solano,Dover Bridge to Success,All,70.0,21.0,49.0,300.1,12.0,41.0
5053,Solano,Dover Bridge to Success,Economic_disadv,56.0,10.0,46.0,,9.0,30.0
5054,Solano,Dover Bridge to Success,NOT_economic_disadv,14.0,,,,3.0,11.0
5055,Solano,Elise P. Buckingham Charter Magnet High,All,658.0,439.0,219.0,378.75,69.6666666667,209.0
5056,Solano,Elise P. Buckingham Charter Magnet High,Economic_disadv,104.0,58.0,46.0,340.4,18.5,31.0
5057,Solano,Elise P. Buckingham Charter Magnet High,NOT_economic_disadv,552.0,379.0,173.0,387.0,57.3333333333,178.0
5058,Solano,Fairfield High,All,2316.0,971.0,1345.0,321.775,204.0,435.0
5059,Solano,Fairfield High,Economic_disadv,1712.0,684.0,1028.0,321.4,180.75,311.0
5060,Solano,Fairfield High,NOT_economic_disadv,594.0,282.0,312.0,347.466666667,73.25,124.0
5061,Solano,Franklin Middle,All,0.0,0.0,0.0,,0.0,674.0
5062,Solano,Franklin Middle,Economic_disadv,0.0,0.0,0.0,,0.0,613.0
5063,Solano,H. Glenn Richardson,All,4.0,,,,2.0,9.0
5064,Solano,H. Glenn Richardson,Economic_disadv,4.0,,,,2.5,6.5
5065,Solano,H. Glenn Richardson,NOT_economic_disadv,0.0,0.0,0.0,,1.0,4.0
5066,Solano,Home/hospital and independent study,All,16.0,,,300.5,8.5,37.0
5067,Solano,Home/hospital and independent study,NOT_economic_disadv,14.0,,,300.5,8.5,37.0
5068,Solano,Jesse M. Bethel High,All,2264.0,1061.0,1203.0,320.3,253.0,758.0
5069,Solano,Jesse M. Bethel High,Economic_disadv,986.0,418.0,568.0,310.2,154.333333333,440.0
5070,Solano,Jesse M. Bethel High,NOT_economic_disadv,888.0,468.0,420.0,335.85,98.6666666667,318.0
5071,Solano,MIT Academy,All,370.0,173.0,197.0,377.7,47.0,94.0
5072,Solano,MIT Academy,Economic_disadv,90.0,55.0,35.0,370.9,28.5,57.0
5073,Solano,MIT Academy,NOT_economic_disadv,46.0,25.0,21.0,388.9,18.5,37.0
5074,Solano,Matt Garcia Learning Center,All,34.0,10.0,12.0,289.75,10.6666666667,42.0
5075,Solano,Matt Garcia Learning Center,Economic_disadv,30.0,,,283.1,13.0,41.5
5076,Solano,Matt Garcia Learning Center,NOT_economic_disadv,4.0,0.0,0.0,,2.0,7.66666666667
5077,Solano,Public Safety Academy,All,426.0,271.0,155.0,377.15,52.5,489.0
5078,Solano,Public Safety Academy,Economic_disadv,226.0,140.0,86.0,374.85,24.5,272.0
5079,Solano,Public Safety Academy,NOT_economic_disadv,198.0,129.0,69.0,382.3,28.0,217.0
5080,Solano,Solano County Community,All,26.0,0.0,0.0,279.05,13.6666666667,33.0
5081,Solano,Solano County Community,Economic_disadv,18.0,0.0,0.0,259.5,7.33333333333,15.0
5082,Solano,Solano County Community,NOT_economic_disadv,4.0,0.0,0.0,305.5,8.5,18.0
5083,Solano,Solano County Special Education,All,80.0,30.0,50.0,,2.0,59.0
5084,Solano,Solano County Special Education,Economic_disadv,34.0,,,,1.0,26.0
5085,Solano,Solano County Special Education,NOT_economic_disadv,30.0,,,,1.0,33.0
5086,Solano,Solano Juvenile Detention Facility,All,50.0,,,299.1,10.6666666667,45.0
5087,Solano,Solano Juvenile Detention Facility,Economic_disadv,42.0,,,,7.0,25.0
5088,Solano,Solano Juvenile Detention Facility,NOT_economic_disadv,0.0,0.0,0.0,,8.0,20.0
5089,Solano,Solano Middle,All,0.0,0.0,0.0,,0.0,635.0
